metric,exp_id,reading,arm,value
conversion_rate_per_user,0,long,treatment,0.19014084
conversion_rate_per_user,0,long,treatment,0.122137405
conversion_rate_per_user,0,long,treatment,0.1007752
conversion_rate_per_user,0,long,treatment,0.1981982
conversion_rate_per_user,0,long,treatment,0.27272728
conversion_rate_per_user,0,long,treatment,0.09836066
conversion_rate_per_user,0,long,treatment,0.12605043
conversion_rate_per_user,0,long,treatment,0.16239317
conversion_rate_per_user,0,long,treatment,0.3966942
conversion_rate_per_user,0,long,treatment,0.16346154
conversion_rate_per_user,0,long,treatment,0.18018018
conversion_rate_per_user,0,long,treatment,0.017094018
conversion_rate_per_user,0,long,treatment,0.31060606
conversion_rate_per_user,0,long,treatment,0.32307693
conversion_rate_per_user,0,long,treatment,0.09259259
conversion_rate_per_user,0,long,treatment,0.18796992
conversion_rate_per_user,0,long,treatment,0.448
conversion_rate_per_user,0,long,treatment,0.17518248
conversion_rate_per_user,0,long,treatment,0.3129771
conversion_rate_per_user,0,long,treatment,0.071428575
conversion_rate_per_user,0,long,treatment,0.055555556
conversion_rate_per_user,0,long,treatment,0.1328125
conversion_rate_per_user,0,long,treatment,0.18656716
conversion_rate_per_user,0,long,treatment,0.328125
conversion_rate_per_user,0,long,treatment,0.074074075
conversion_rate_per_user,0,long,treatment,0.18803419
conversion_rate_per_user,0,long,treatment,0.067226894
conversion_rate_per_user,0,long,treatment,0.176
conversion_rate_per_user,0,long,treatment,0.120300755
conversion_rate_per_user,0,long,treatment,0.30708662
conversion_rate_per_user,0,long,treatment,0.16964285
conversion_rate_per_user,0,long,treatment,0.2519685
conversion_rate_per_user,0,long,treatment,0.392
conversion_rate_per_user,0,long,treatment,0.33944955
conversion_rate_per_user,0,long,treatment,0.19166666
conversion_rate_per_user,0,long,treatment,0.17699115
conversion_rate_per_user,0,long,treatment,0.10743801
conversion_rate_per_user,0,long,treatment,0.30232558
conversion_rate_per_user,0,long,treatment,0.23387097
conversion_rate_per_user,0,long,treatment,0.11627907
conversion_rate_per_user,0,long,treatment,0.03305785
conversion_rate_per_user,0,long,treatment,0.29508197
conversion_rate_per_user,0,long,treatment,0.632
conversion_rate_per_user,0,long,treatment,0.1796875
conversion_rate_per_user,0,long,treatment,0.069565214
conversion_rate_per_user,0,long,treatment,0.08943089
conversion_rate_per_user,0,long,treatment,0.21804512
conversion_rate_per_user,0,long,treatment,0.09756097
conversion_rate_per_user,0,long,treatment,0.0234375
conversion_rate_per_user,0,long,treatment,0.15
conversion_rate_per_user,0,long,treatment,0.6272727
conversion_rate_per_user,0,long,treatment,0.376
conversion_rate_per_user,0,long,treatment,0.047244094
conversion_rate_per_user,0,long,treatment,0.13385826
conversion_rate_per_user,0,long,treatment,0.5736434
conversion_rate_per_user,0,long,treatment,0.119266056
conversion_rate_per_user,0,long,treatment,0.18320611
conversion_rate_per_user,0,long,treatment,0.11594203
conversion_rate_per_user,0,long,treatment,0.10344828
conversion_rate_per_user,0,long,treatment,0.3875969
conversion_rate_per_user,0,long,treatment,0.4262295
conversion_rate_per_user,0,long,treatment,0.16030534
conversion_rate_per_user,0,long,treatment,0.02173913
conversion_rate_per_user,0,long,treatment,0.144
conversion_rate_per_user,0,long,treatment,0.084033616
conversion_rate_per_user,0,long,treatment,0.18045112
conversion_rate_per_user,0,long,treatment,0.14728682
conversion_rate_per_user,0,long,treatment,0.18803419
conversion_rate_per_user,0,long,treatment,0.32575756
conversion_rate_per_user,0,long,treatment,0.16447368
conversion_rate_per_user,0,long,treatment,0.3203125
conversion_rate_per_user,0,long,treatment,0.08196721
conversion_rate_per_user,0,long,treatment,0.2672414
conversion_rate_per_user,0,long,treatment,0.26086956
conversion_rate_per_user,0,long,treatment,0.4878049
conversion_rate_per_user,0,long,treatment,0.07462686
conversion_rate_per_user,0,long,treatment,0.17829457
conversion_rate_per_user,0,long,treatment,0.4159292
conversion_rate_per_user,0,long,treatment,0.03816794
conversion_rate_per_user,0,long,treatment,0.2682927
conversion_rate_per_user,0,long,treatment,0.21276596
conversion_rate_per_user,0,long,treatment,0.12307692
conversion_rate_per_user,0,long,treatment,0.16535433
conversion_rate_per_user,0,long,treatment,0.29565218
conversion_rate_per_user,0,long,treatment,0.072072074
conversion_rate_per_user,0,long,treatment,0.3243243
conversion_rate_per_user,0,long,treatment,0.515625
conversion_rate_per_user,0,long,treatment,0.024390243
conversion_rate_per_user,0,long,treatment,0.08
conversion_rate_per_user,0,long,treatment,0.112
conversion_rate_per_user,0,long,treatment,0.03305785
conversion_rate_per_user,0,long,treatment,0.1904762
conversion_rate_per_user,0,long,treatment,0.11029412
conversion_rate_per_user,0,long,treatment,0.13793103
conversion_rate_per_user,0,long,treatment,0.053435113
conversion_rate_per_user,0,long,treatment,0.2521739
conversion_rate_per_user,0,long,treatment,0.018691588
conversion_rate_per_user,0,long,treatment,0.01724138
conversion_rate_per_user,0,long,treatment,0.0
conversion_rate_per_user,0,long,treatment,0.084033616
conversion_rate_per_user,0,long,treatment,0.496063
conversion_rate_per_user,0,long,treatment,0.2300885
conversion_rate_per_user,0,long,treatment,0.18518518
conversion_rate_per_user,0,long,treatment,0.103174604
conversion_rate_per_user,0,long,treatment,0.09677419
conversion_rate_per_user,0,long,treatment,0.21666667
conversion_rate_per_user,0,long,treatment,0.3852459
conversion_rate_per_user,0,long,treatment,0.2578125
conversion_rate_per_user,0,long,treatment,0.0234375
conversion_rate_per_user,0,long,treatment,0.03448276
conversion_rate_per_user,0,long,treatment,0.116071425
conversion_rate_per_user,0,long,treatment,0.3761468
conversion_rate_per_user,0,long,treatment,0.09448819
conversion_rate_per_user,0,long,treatment,0.23966943
conversion_rate_per_user,0,long,treatment,0.088495575
conversion_rate_per_user,0,long,treatment,0.12686567
conversion_rate_per_user,0,long,treatment,0.1779661
conversion_rate_per_user,0,long,treatment,0.025974026
conversion_rate_per_user,0,long,treatment,0.07913669
conversion_rate_per_user,0,long,treatment,0.39849624
conversion_rate_per_user,0,long,treatment,0.1328125
conversion_rate_per_user,0,long,treatment,0.4090909
conversion_rate_per_user,0,long,treatment,0.25
conversion_rate_per_user,0,long,treatment,0.18181819
conversion_rate_per_user,0,long,treatment,0.08730159
conversion_rate_per_user,0,long,treatment,0.15322581
conversion_rate_per_user,0,long,treatment,0.4028777
conversion_rate_per_user,0,long,treatment,0.19327731
conversion_rate_per_user,0,long,treatment,0.23931624
conversion_rate_per_user,0,long,treatment,0.08759124
conversion_rate_per_user,0,long,treatment,0.14583333
conversion_rate_per_user,0,long,treatment,0.24806201
conversion_rate_per_user,0,long,treatment,0.3409091
conversion_rate_per_user,0,long,treatment,0.09917355
conversion_rate_per_user,0,long,treatment,0.18604651
conversion_rate_per_user,0,long,treatment,0.040650405
conversion_rate_per_user,0,long,treatment,0.09848485
conversion_rate_per_user,0,long,treatment,0.08396947
conversion_rate_per_user,0,long,treatment,0.10869565
conversion_rate_per_user,0,long,treatment,0.023255814
conversion_rate_per_user,0,long,treatment,0.11290322
conversion_rate_per_user,0,long,treatment,0.077586204
conversion_rate_per_user,0,long,treatment,0.36607143
conversion_rate_per_user,0,long,treatment,0.30708662
conversion_rate_per_user,0,long,treatment,0.04477612
conversion_rate_per_user,0,long,treatment,0.37903225
conversion_rate_per_user,0,long,treatment,0.25735295
conversion_rate_per_user,0,long,treatment,0.3611111
conversion_rate_per_user,0,long,treatment,0.062015504
conversion_rate_per_user,0,long,treatment,0.15151516
conversion_rate_per_user,0,long,treatment,0.116071425
conversion_rate_per_user,0,long,treatment,0.11023622
conversion_rate_per_user,0,long,treatment,0.099236645
conversion_rate_per_user,0,long,treatment,0.035971224
conversion_rate_per_user,0,long,treatment,0.28455284
conversion_rate_per_user,0,long,treatment,0.07692308
conversion_rate_per_user,0,long,treatment,0.1171875
conversion_rate_per_user,0,long,treatment,0.37878788
conversion_rate_per_user,0,long,treatment,0.2580645
conversion_rate_per_user,0,long,treatment,0.04379562
conversion_rate_per_user,0,long,treatment,0.2635659
conversion_rate_per_user,0,long,treatment,0.1
conversion_rate_per_user,0,long,treatment,0.0877193
conversion_rate_per_user,0,long,treatment,0.24590164
conversion_rate_per_user,0,long,treatment,0.13194445
conversion_rate_per_user,0,long,treatment,0.18110237
conversion_rate_per_user,0,long,treatment,0.11764706
conversion_rate_per_user,0,long,treatment,0.12295082
conversion_rate_per_user,0,long,treatment,0.17910448
conversion_rate_per_user,0,long,treatment,0.17272727
conversion_rate_per_user,0,long,treatment,0.31782946
conversion_rate_per_user,0,long,treatment,0.11510792
conversion_rate_per_user,0,long,treatment,0.2735043
conversion_rate_per_user,0,long,treatment,0.06349207
conversion_rate_per_user,0,long,treatment,0.17142858
conversion_rate_per_user,0,long,treatment,0.19130434
conversion_rate_per_user,0,long,treatment,0.12195122
conversion_rate_per_user,0,long,treatment,0.35714287
conversion_rate_per_user,0,long,treatment,0.5315315
conversion_rate_per_user,0,long,treatment,0.056074765
conversion_rate_per_user,0,long,treatment,0.22377622
conversion_rate_per_user,0,long,treatment,0.119266056
conversion_rate_per_user,0,long,treatment,0.07971015
conversion_rate_per_user,0,long,treatment,0.1953125
conversion_rate_per_user,0,long,treatment,0.3
conversion_rate_per_user,0,long,treatment,0.052238807
conversion_rate_per_user,0,long,treatment,0.048
conversion_rate_per_user,0,long,treatment,0.19463088
conversion_rate_per_user,0,long,treatment,0.51666665
conversion_rate_per_user,0,long,treatment,0.17307693
conversion_rate_per_user,0,long,treatment,0.17460318
conversion_rate_per_user,0,long,treatment,0.53333336
conversion_rate_per_user,0,long,treatment,0.184
conversion_rate_per_user,0,long,treatment,0.14166667
conversion_rate_per_user,0,long,treatment,0.07913669
conversion_rate_per_user,0,long,treatment,0.13157895
conversion_rate_per_user,0,long,treatment,0.06837607
conversion_rate_per_user,0,long,treatment,0.25688073
conversion_rate_per_user,0,long,treatment,0.045801528
conversion_rate_per_user,0,long,treatment,0.2086331
conversion_rate_per_user,0,long,treatment,0.25396827
conversion_rate_per_user,0,long,treatment,0.26865673
conversion_rate_per_user,0,long,treatment,0.275
conversion_rate_per_user,0,long,treatment,0.042372882
conversion_rate_per_user,0,long,treatment,0.19491525
conversion_rate_per_user,0,long,treatment,0.2857143
conversion_rate_per_user,0,long,treatment,0.20661157
conversion_rate_per_user,0,long,treatment,0.06306306
conversion_rate_per_user,0,long,treatment,0.23880596
conversion_rate_per_user,0,long,treatment,0.05263158
conversion_rate_per_user,0,long,treatment,0.29710144
conversion_rate_per_user,0,long,treatment,0.074074075
conversion_rate_per_user,0,long,treatment,0.25373134
conversion_rate_per_user,0,long,treatment,0.10687023
conversion_rate_per_user,0,long,treatment,0.23308271
conversion_rate_per_user,0,long,treatment,0.20689656
conversion_rate_per_user,0,long,treatment,0.23776224
conversion_rate_per_user,0,long,treatment,0.18181819
conversion_rate_per_user,0,long,treatment,0.185567
conversion_rate_per_user,0,long,treatment,0.34146342
conversion_rate_per_user,0,long,treatment,0.11971831
conversion_rate_per_user,0,long,treatment,0.43809524
conversion_rate_per_user,0,long,treatment,0.2184874
conversion_rate_per_user,0,long,treatment,0.5151515
conversion_rate_per_user,0,long,treatment,0.2651515
conversion_rate_per_user,0,long,treatment,0.046511628
conversion_rate_per_user,0,long,treatment,0.184
conversion_rate_per_user,0,long,treatment,0.24460432
conversion_rate_per_user,0,long,treatment,0.20895523
conversion_rate_per_user,0,long,treatment,0.2542373
conversion_rate_per_user,0,long,treatment,0.008333334
conversion_rate_per_user,0,long,treatment,0.22222222
conversion_rate_per_user,0,long,treatment,0.114754096
conversion_rate_per_user,0,long,treatment,0.13636364
conversion_rate_per_user,0,long,treatment,0.18320611
conversion_rate_per_user,0,long,treatment,0.21929824
conversion_rate_per_user,0,long,treatment,0.21052632
conversion_rate_per_user,0,long,treatment,0.11764706
conversion_rate_per_user,0,long,treatment,0.21538462
conversion_rate_per_user,0,long,treatment,0.67164177
conversion_rate_per_user,0,long,treatment,0.11764706
conversion_rate_per_user,0,long,treatment,0.0703125
conversion_rate_per_user,0,long,treatment,0.062015504
conversion_rate_per_user,0,long,treatment,0.46212122
conversion_rate_per_user,0,long,treatment,0.07317073
conversion_rate_per_user,0,long,treatment,0.30147058
conversion_rate_per_user,0,long,treatment,0.024
conversion_rate_per_user,0,long,treatment,0.2846154
conversion_rate_per_user,0,long,treatment,0.29710144
conversion_rate_per_user,0,long,treatment,0.16521738
conversion_rate_per_user,0,long,treatment,0.048
conversion_rate_per_user,0,long,treatment,0.017857144
conversion_rate_per_user,0,long,treatment,0.07317073
conversion_rate_per_user,0,long,treatment,0.018867925
conversion_rate_per_user,0,long,treatment,0.26229507
conversion_rate_per_user,0,long,treatment,0.39259258
conversion_rate_per_user,0,long,treatment,0.16666667
conversion_rate_per_user,0,long,treatment,0.078125
conversion_rate_per_user,0,long,treatment,0.24113475
conversion_rate_per_user,0,long,treatment,0.18045112
conversion_rate_per_user,0,long,treatment,0.05925926
conversion_rate_per_user,0,long,treatment,0.49137932
conversion_rate_per_user,0,long,treatment,0.0625
conversion_rate_per_user,0,long,treatment,0.071428575
conversion_rate_per_user,0,long,treatment,0.09933775
conversion_rate_per_user,0,long,treatment,0.007575758
conversion_rate_per_user,0,long,treatment,0.12962963
conversion_rate_per_user,0,long,treatment,0.10236221
conversion_rate_per_user,0,long,treatment,0.25438598
conversion_rate_per_user,0,long,treatment,0.19117647
conversion_rate_per_user,0,long,treatment,0.136
conversion_rate_per_user,0,long,treatment,0.23387097
conversion_rate_per_user,0,long,treatment,0.32846716
conversion_rate_per_user,0,long,treatment,0.2184874
conversion_rate_per_user,0,long,treatment,0.2905983
conversion_rate_per_user,0,long,treatment,0.19512194
conversion_rate_per_user,0,long,treatment,0.26363635
conversion_rate_per_user,0,long,treatment,0.027972028
conversion_rate_per_user,0,long,treatment,0.42276424
conversion_rate_per_user,0,long,treatment,0.064
conversion_rate_per_user,0,long,treatment,0.07751938
conversion_rate_per_user,0,long,treatment,0.14503817
conversion_rate_per_user,0,long,treatment,0.32520324
conversion_rate_per_user,0,long,treatment,0.41304347
conversion_rate_per_user,0,long,treatment,0.06363636
conversion_rate_per_user,0,long,treatment,0.22857143
conversion_rate_per_user,0,long,treatment,0.35772356
conversion_rate_per_user,0,long,treatment,0.13793103
conversion_rate_per_user,0,long,treatment,0.3114754
conversion_rate_per_user,0,long,treatment,0.099236645
conversion_rate_per_user,0,long,treatment,0.22727273
conversion_rate_per_user,0,long,treatment,0.15492958
conversion_rate_per_user,0,long,treatment,0.13846155
conversion_rate_per_user,0,long,treatment,0.112068966
conversion_rate_per_user,0,long,treatment,0.09009009
